,location,region,lat,lon,prediction,anger,disgust,fear,joy,neutral,sadness,surprise
764,brest-01-by,europe/minsk,52.09755,23.68775,0.0,0.12544370520497772,0.013523244292607817,0.6344552556466725,0.04981914611910012,0.0974245507775372,0.060743659957855266,0.018590448304570968
765,brest-01-by,europe/minsk,52.09755,23.68775,1.0,0.12566503207716673,0.0014993616897198377,0.7220852363440725,0.08554389631349796,0.009435629067269835,0.04195727063084223,0.01381356334378421
766,brest-a229-fr,europe/paris,48.4,-4.48333,0.0,0.18447373747450743,0.009610072187439997,0.4840336196886358,0.09802940358360773,0.1486499708397385,0.03633771983570305,0.038865479598263475
767,brest-a229-fr,europe/paris,48.4,-4.48333,1.0,0.2058431816550346,0.004622207645617648,0.5163477657362172,0.0685071242867827,0.12434685274623523,0.04927376090357506,0.03105909860938187
768,bridgeport-ct001-us,america/new_york,41.16704,-73.20483,0.0,0.11000062141177668,0.005715267196286399,0.4923389683906991,0.1627289244168475,0.11126472912199929,0.05351168648888463,0.06443979768101558
769,bridgeport-ct001-us,america/new_york,41.16704,-73.20483,1.0,0.15115683623357912,0.00429201566376989,0.43271771945318505,0.10640413201882842,0.21335721161109442,0.036692854445783185,0.05537923091241794
770,bridgewater-nj035-us,america/new_york,40.60079,-74.64815,0.0,0.10455697199929201,0.002662372247124545,0.45748461619040914,0.1475894053600428,0.09904736404517264,0.10234347863648692,0.086315790891658
771,bridgewater-nj035-us,america/new_york,40.60079,-74.64815,1.0,0.24227782094625358,0.002849563752759184,0.5760344389502762,0.060622043505590036,0.03525995598445087,0.045893485302180764,0.03706265749030362
772,brighton-enge2-gb,europe/london,50.82838,-0.13947,0.0,0.13502311555790839,0.006227236594126329,0.4408428101596093,0.13664636545640016,0.14876883175417618,0.05589162816251789,0.07660001608465503
773,brighton-enge2-gb,europe/london,50.82838,-0.13947,1.0,0.12491510626967589,0.004009234799381756,0.4094362753416213,0.18344223331609505,0.1446200793745009,0.06304760306968618,0.07052946698314383
774,brindisi-13br-it,europe/rome,40.62773,17.93682,0.0,0.17690528946267478,0.004683646557401211,0.4770363553736928,0.10202406660964759,0.12030923621498703,0.07933732363086965,0.03970408338277622
775,brindisi-13br-it,europe/rome,40.62773,17.93682,1.0,0.023948775759587634,0.0009613645185405332,0.3284095004200935,0.1561283335710565,0.3789766039699316,0.009129567227015833,0.10244585139056044
776,brisbane-04-au,australia/brisbane,-27.46794,153.02809,0.0,0.12018017817464242,0.004043441460329828,0.5404649012757754,0.13187764191941412,0.09428877406971671,0.054460882463641724,0.05468417850151445
777,brisbane-04-au,australia/brisbane,-27.46794,153.02809,1.0,0.10130013767451465,0.0030832596629809276,0.4552305198333225,0.10737470346363094,0.2284657907037156,0.05207188640436002,0.05247370211952139
778,bristol-engb7-gb,europe/london,51.45523,-2.59665,0.0,0.13826682908215518,0.0044163586156585775,0.39740480379855686,0.16402885592161592,0.17021114285824032,0.05622426587642472,0.06944774219623294
779,bristol-engb7-gb,europe/london,51.45523,-2.59665,1.0,0.08518097887052806,0.0013084272297103048,0.49744529492238587,0.23848436457337535,0.09442996026574632,0.04598091722992142,0.037170050694487665
780,brits-10-za,africa/johannesburg,-25.63473,27.78022,0.0,0.13179025612946563,0.01125785699265018,0.4199826482760726,0.13718055288320166,0.17555028047647916,0.059058209716432115,0.0651801960733663
781,brits-10-za,africa/johannesburg,-25.63473,27.78022,1.0,0.056011237470536546,0.0017952198650972053,0.2469849397505944,0.06330668963427237,0.40600192716455136,0.07632082383044887,0.14957915039817124
782,brno-78-cz,europe/prague,49.19522,16.60796,0.0,0.22782577503164922,0.020483993254599035,0.397503049486661,0.08955545561138058,0.11987809086682986,0.10026975317604787,0.044483868645644624
783,brno-78-cz,europe/prague,49.19522,16.60796,1.0,0.12969213739658395,0.00120990730162395,0.22300568874925372,0.05435884743928906,0.4846080741262994,0.011840758612379368,0.09528460757186012
784,brockton-ma023-us,america/new_york,42.08343,-71.01838,0.0,0.13117016973932177,0.004347170371316398,0.3872737173005287,0.11638316433840713,0.20568863757306224,0.0796706676563787,0.0754664866303934
785,brockton-ma023-us,america/new_york,42.08343,-71.01838,1.0,0.09872164953996677,0.0016187009775783848,0.4095657106268563,0.20579960821570442,0.13750822137823965,0.09445345427128156,0.05233265785883958
786,brooklyn-ny047-us,america/new_york,40.6501,-73.94958,0.0,0.13948877883026906,0.0075952400133179575,0.4730481856231566,0.12722908408565833,0.11870049853115923,0.06229048465015695,0.07164772832844893
787,brooklyn-ny047-us,america/new_york,40.6501,-73.94958,1.0,0.1444059207125932,0.0060188512300254,0.4582172998566167,0.11387558007380016,0.15998715110026465,0.057310916881249514,0.06018428007153752
788,brovary-13-ua,europe/kiev,50.51809,30.80671,1.0,0.07321404584217812,0.0013132202839187292,0.760015469044447,0.06250480559538114,0.06298791445442471,0.01405337848700578,0.025911172662745174
789,brownsville-tx061-us,america/chicago,25.90175,-97.49748,0.0,0.14330234250017237,0.0070674122820491405,0.4095088479981082,0.12976803056628658,0.12944821652433575,0.09574010315780322,0.08516504463737407
790,brownsville-tx061-us,america/chicago,25.90175,-97.49748,1.0,0.0472590452805161,0.001128290775231966,0.388147609680891,0.08156649626791473,0.3549346723780036,0.028408033736050088,0.09855584753677242
791,brugge-vlgvwv-be,europe/brussels,51.20892,3.22424,0.0,0.1286541677975446,0.0036415927594400837,0.46991749864380733,0.10772361466760165,0.16164871574963757,0.05811951412452433,0.07029489457355516
792,brugge-vlgvwv-be,europe/brussels,51.20892,3.22424,1.0,0.11057804682886552,0.015483261001303856,0.48025114805783314,0.112776770898011,0.17206432712551173,0.03547146140641655,0.07337498469421459
793,brussels-brubru-be,europe/brussels,50.85045,4.34878,0.0,0.15692384250832966,0.0054083374045223774,0.49845946234577715,0.10517529125474158,0.13197161049915676,0.05122483273814812,0.05083662528929839
794,brussels-brubru-be,europe/brussels,50.85045,4.34878,1.0,0.12854942983735676,0.0038309123812228416,0.38910646206445004,0.12754241554724008,0.22541066615081776,0.04776378744576445,0.07779632600560986
795,bryansk-10-ru,europe/moscow,53.25209,34.37167,0.0,0.025372035490969766,0.0007186918034373001,0.0310774852211276,0.4419493302702904,0.3309530218442281,0.010670770270128999,0.15925869594017664
796,bryansk-10-ru,europe/moscow,53.25209,34.37167,1.0,0.025372035490969766,0.0007186918034373001,0.0310774852211276,0.4419493302702904,0.3309530218442281,0.010670770270128999,0.15925869594017664
797,bucaramanga-26-co,america/bogota,7.12539,-73.1198,0.0,0.11288301604975334,0.015559832810905007,0.5443795753930253,0.08593004331246655,0.1474392241454046,0.03722945728406198,0.05657885287924472
798,bucaramanga-26-co,america/bogota,7.12539,-73.1198,1.0,0.09509018181998792,0.0018773549816800148,0.49092923434541114,0.1009194124672452,0.1990444092466088,0.05163780183063066,0.060501599770084874
799,bucharest-10-ro,europe/bucharest,44.43225,26.10626,0.0,0.13669689080450445,0.004268541657805741,0.4342544535163279,0.1452948094016166,0.1641356512654529,0.05300676503385484,0.062342887862816075
800,bucharest-10-ro,europe/bucharest,44.43225,26.10626,1.0,0.1614206288407849,0.002834444987860943,0.5140904617763499,0.10566708378059247,0.12370246411371401,0.04643961766150502,0.04584530159949791
801,budapest-05-hu,europe/budapest,47.49801,19.03991,0.0,0.11643204187862013,0.00858139500321605,0.5936171534481935,0.09769678827189796,0.09843488196048499,0.04517324294608012,0.04006448695979966
802,budapest-05-hu,europe/budapest,47.49801,19.03991,1.0,0.14819318918569385,0.004194205573354881,0.4246922061736685,0.14742474441463488,0.16458480494217964,0.05280939618347505,0.058101458558763294
803,buenaventura-29-co,america/bogota,3.8801,-77.03116,0.0,0.22688714414834973,0.0011294366947064,0.7558115919431051,0.007333868027975099,0.0010882527179394666,0.0058583981978396335,0.0018912636054058331
804,buenos aires-07-ar,america/argentina/buenos_aires,-34.61315,-58.37723,0.0,0.09607798309377037,0.006369454669513373,0.5169275911231428,0.0934179314714539,0.1838661917658098,0.03975979756510334,0.06358105902918756
805,buenos aires-07-ar,america/argentina/buenos_aires,-34.61315,-58.37723,1.0,0.07807455267642713,0.0020408001521053706,0.7061469971124182,0.05284406713318648,0.10229723542465666,0.021487361553167928,0.03710899369204363
806,buffalo-ny029-us,america/new_york,42.88645,-78.87837,0.0,0.15119798204803317,0.010719371816971858,0.411197390537097,0.15126302095058358,0.12300513380234208,0.06564191126050463,0.08697518822895228
807,buffalo-ny029-us,america/new_york,42.88645,-78.87837,1.0,0.10662335496639852,0.002238577016973377,0.4409362551286266,0.17458296716643434,0.16138628687511786,0.06062991731449975,0.05360264879739866
808,bujumbura-24-bi,africa/bujumbura,-3.3822,29.3644,0.0,0.11443699049223975,0.0028701038066466515,0.4158716432756413,0.15353415995113787,0.162465567181337,0.04760483429707368,0.10321674016866404
809,bujumbura-24-bi,africa/bujumbura,-3.3822,29.3644,1.0,0.12558957614034175,0.0014921851866621105,0.5143985957598373,0.12566366747995492,0.1194492325389532,0.061217257012483726,0.052189483557225316
810,bulawayo-09-zw,africa/harare,-20.15,28.58333,0.0,0.16278054382645218,0.003525143808161741,0.44207842764132776,0.10833785378299371,0.1362456292335358,0.06316704152497343,0.08386536546282944
811,bulawayo-09-zw,africa/harare,-20.15,28.58333,1.0,0.10828900933092445,0.0026290318204354253,0.4617869373445587,0.1535908034326331,0.17851524767247606,0.04480390303208311,0.050385045870193344
812,buldana-16-in,asia/kolkata,20.53333,76.18333,1.0,0.8698757886886597,0.0036207078956067,0.0685382857918739,0.0056138066574931,0.0104316715151071,0.0385186783969402,0.0034012137912213
813,buli-04-tw,asia/taipei,23.96639,120.96952,0.0,0.17448472387020444,0.007387407077892997,0.4357639191147797,0.10550470458495242,0.18819781181960601,0.030286778548306727,0.05837464811596854
814,buli-04-tw,asia/taipei,23.96639,120.96952,1.0,0.1447061141071852,0.0012092273694391923,0.579385602057489,0.08885481359644064,0.1145083742888851,0.027071698964142236,0.044264148712664056
815,buraydah-08-sa,asia/riyadh,26.32599,43.97497,0.0,0.12786209251847241,0.006018143962975529,0.6748646343174973,0.04504904060538881,0.1065065551190164,0.03013385514381415,0.009565677922105933
816,buraydah-08-sa,asia/riyadh,26.32599,43.97497,1.0,0.11517277935610232,0.0041333566578919895,0.7229652064393802,0.02940061161633766,0.09218394080769325,0.0273007668072938,0.008843330720534661
817,burewala-04-pk,asia/karachi,30.16667,72.65,0.0,0.048999005397781695,0.001115691331215156,0.47103527496568864,0.16586231052875516,0.23614247349090872,0.022244091462343893,0.0546011318545788
818,burewala-04-pk,asia/karachi,30.16667,72.65,1.0,0.0280547887086868,0.0009305624116677334,0.9244519273440043,0.0143065533290306,0.004992659126097933,0.021258905219534968,0.006004557168732033
819,burgas-39-bg,europe/sofia,42.50606,27.46781,0.0,0.08759918177403053,0.001295808937673029,0.5881960954986908,0.18223421540739576,0.053129943602374656,0.024370333425722236,0.06317441814675534
820,burgas-39-bg,europe/sofia,42.50606,27.46781,1.0,0.13581636060458024,0.0006897703897908532,0.2380890654562205,0.49020214973281756,0.06081085800281251,0.013979190840902742,0.06041257944688534
821,burgos-55bu-es,europe/madrid,42.35,-3.7,0.0,0.08517431867076079,0.002828492225186545,0.5718671934019464,0.10186413455909735,0.1579431211701982,0.03016213622953117,0.0501605996008341
