,location,region,lat,lon,prediction,count,percentage
1945,hasselt-vlgvli-be,europe/brussels,50.93106,5.33781,1.0,47,20.89
1946,hat yai-68-th,asia/bangkok,7.00836,100.47668,0.0,16,17.39
1947,hat yai-68-th,asia/bangkok,7.00836,100.47668,1.0,76,82.61
1948,havana-02-cu,america/havana,23.13302,-82.38304,0.0,188,58.93
1949,havana-02-cu,america/havana,23.13302,-82.38304,1.0,131,41.07
1950,havirov-00-cz,europe/prague,49.77984,18.43688,0.0,122,62.56
1951,havirov-00-cz,europe/prague,49.77984,18.43688,1.0,73,37.44
1952,hayil-13-sa,asia/riyadh,27.52188,41.69073,0.0,763,64.23
1953,hayil-13-sa,asia/riyadh,27.52188,41.69073,1.0,425,35.77
1954,hazaribag-38-in,asia/kolkata,23.98333,85.35,1.0,3,100.0
1955,hefei-01-cn,asia/shanghai,31.86389,117.28083,0.0,3,75.0
1956,hefei-01-cn,asia/shanghai,31.86389,117.28083,1.0,1,25.0
1957,heilbronn-01-de,europe/berlin,49.13995,9.22054,0.0,53,69.74
1958,heilbronn-01-de,europe/berlin,49.13995,9.22054,1.0,23,30.26
1959,helsingborg-27-se,europe/stockholm,56.04673,12.69437,0.0,346,78.1
1960,helsingborg-27-se,europe/stockholm,56.04673,12.69437,1.0,97,21.9
1961,helsinki-1301-fi,europe/helsinki,60.16952,24.93545,0.0,840,74.2
1962,helsinki-1301-fi,europe/helsinki,60.16952,24.93545,1.0,292,25.8
1963,hempstead-ny059-us,america/new_york,40.70621,-73.61874,0.0,264,71.93
1964,hempstead-ny059-us,america/new_york,40.70621,-73.61874,1.0,103,28.07
1965,hermosillo-26-mx,america/hermosillo,29.06667,-110.96667,0.0,38,65.52
1966,hermosillo-26-mx,america/hermosillo,29.06667,-110.96667,1.0,20,34.48
1967,heroica matamoros-28-mx,america/matamoros,25.88333,-97.5,0.0,5,83.33
1968,heroica matamoros-28-mx,america/matamoros,25.88333,-97.5,1.0,1,16.67
1969,heroica nogales-26-mx,america/hermosillo,31.30862,-110.94217,0.0,56,83.58
1970,heroica nogales-26-mx,america/hermosillo,31.30862,-110.94217,1.0,11,16.42
1971,heroica zitacuaro-16-mx,america/mexico_city,19.43661,-100.35691,0.0,13,65.0
1972,heroica zitacuaro-16-mx,america/mexico_city,19.43661,-100.35691,1.0,7,35.0
1973,hidalgo del parral-06-mx,america/chihuahua,26.92961,-105.6662,0.0,1,100.0
1974,high peak-engd3-gb,europe/london,53.36797,-1.84536,0.0,35,94.59
1975,high peak-engd3-gb,europe/london,53.36797,-1.84536,1.0,2,5.41
1976,high wycombe-engb9-gb,europe/london,51.62907,-0.74934,0.0,196,95.61
1977,high wycombe-engb9-gb,europe/london,51.62907,-0.74934,1.0,9,4.39
1978,highlands ranch-co035-us,america/denver,39.55388,-104.96943,0.0,60,74.07
1979,highlands ranch-co035-us,america/denver,39.55388,-104.96943,1.0,21,25.93
1980,hillsboro-or067-us,america/los_angeles,45.52289,-122.98983,0.0,40,71.43
1981,hillsboro-or067-us,america/los_angeles,45.52289,-122.98983,1.0,16,28.57
1982,hindupur-02-in,asia/kolkata,13.82889,77.49333,0.0,2,33.33
1983,hindupur-02-in,asia/kolkata,13.82889,77.49333,1.0,4,66.67
1984,hingoli-16-in,asia/kolkata,19.71667,77.15,0.0,3,60.0
1985,hingoli-16-in,asia/kolkata,19.71667,77.15,1.0,2,40.0
1986,hiroshima shi-11-jp,asia/tokyo,34.39627,132.45937,0.0,317,61.32
1987,hiroshima shi-11-jp,asia/tokyo,34.39627,132.45937,1.0,200,38.68
1988,hoa binh-53-vn,asia/ho_chi_minh,20.81333,105.33833,0.0,2,40.0
1989,hoa binh-53-vn,asia/ho_chi_minh,20.81333,105.33833,1.0,3,60.0
1990,hoko-14-kr,asia/seoul,36.03222,129.365,0.0,2,50.0
1991,hoko-14-kr,asia/seoul,36.03222,129.365,1.0,2,50.0
1992,homyel'-02-by,europe/minsk,52.4345,30.9754,0.0,1,100.0
1993,hong kong-00-hk,asia/hong_kong,22.28552,114.15769,0.0,1912,48.71
1994,hong kong-00-hk,asia/hong_kong,22.28552,114.15769,1.0,2013,51.29
1995,honjo-34-jp,asia/tokyo,36.23333,139.18333,0.0,215,60.73
1996,honjo-34-jp,asia/tokyo,36.23333,139.18333,1.0,139,39.27
1997,honolulu-hi003-us,pacific/honolulu,21.30694,-157.85833,0.0,1506,42.46
1998,honolulu-hi003-us,pacific/honolulu,21.30694,-157.85833,1.0,2041,57.54
1999,horad barysaw-05-by,europe/minsk,54.2279,28.505,0.0,2,100.0
2000,hoshangabad-35-in,asia/kolkata,22.75,77.71667,0.0,1,100.0
2001,hospet-19-in,asia/kolkata,15.26667,76.4,0.0,4,33.33
2002,hospet-19-in,asia/kolkata,15.26667,76.4,1.0,8,66.67
2003,hosur-25-in,asia/kolkata,12.73647,77.83264,0.0,5,62.5
2004,hosur-25-in,asia/kolkata,12.73647,77.83264,1.0,3,37.5
2005,houston-tx201-us,america/chicago,29.76328,-95.36327,0.0,2705,74.48
2006,houston-tx201-us,america/chicago,29.76328,-95.36327,1.0,927,25.52
2007,hradec kralove-82-cz,europe/prague,50.20923,15.83277,0.0,13,92.86
2008,hradec kralove-82-cz,europe/prague,50.20923,15.83277,1.0,1,7.14
2009,hrodna-03-by,europe/minsk,53.6884,23.8258,0.0,3,60.0
2010,hrodna-03-by,europe/minsk,53.6884,23.8258,1.0,2,40.0
2011,hsinchu-04hsz-tw,asia/taipei,24.80361,120.96861,0.0,12,80.0
2012,hsinchu-04hsz-tw,asia/taipei,24.80361,120.96861,1.0,3,20.0
2013,hua hin-57-th,asia/bangkok,12.57065,99.95876,0.0,8,53.33
2014,hua hin-57-th,asia/bangkok,12.57065,99.95876,1.0,7,46.67
2015,huacho-15-pe,america/lima,-11.10667,-77.605,0.0,6,85.71
2016,huacho-15-pe,america/lima,-11.10667,-77.605,1.0,1,14.29
2017,hualian-04hua-tw,asia/taipei,23.97694,121.60444,0.0,2,100.0
2018,huambo-08-ao,africa/luanda,-12.77611,15.73917,0.0,1,100.0
2019,huancayo-12-pe,america/lima,-12.06667,-75.23333,0.0,2,50.0
2020,huancayo-12-pe,america/lima,-12.06667,-75.23333,1.0,2,50.0
2021,huanuco-10-pe,america/lima,-9.9329,-76.24153,0.0,2,100.0
2022,huauchinango-21-mx,america/mexico_city,20.18333,-98.05,0.0,7,87.5
2023,huauchinango-21-mx,america/mexico_city,20.18333,-98.05,1.0,1,12.5
2024,hubli-19-in,asia/kolkata,15.34776,75.13378,0.0,5,50.0
2025,hubli-19-in,asia/kolkata,15.34776,75.13378,1.0,5,50.0
2026,huddersfield-engg8-gb,europe/london,53.64904,-1.78416,0.0,197,82.77
2027,huddersfield-engg8-gb,europe/london,53.64904,-1.78416,1.0,41,17.23
2028,hue-66-vn,asia/ho_chi_minh,16.46667,107.6,0.0,20,66.67
2029,hue-66-vn,asia/ho_chi_minh,16.46667,107.6,1.0,10,33.33
2030,huehuetenango-08-gt,america/guatemala,15.31972,-91.47083,0.0,4,80.0
2031,huehuetenango-08-gt,america/guatemala,15.31972,-91.47083,1.0,1,20.0
2032,huelva-51h-es,europe/madrid,37.25833,-6.95083,0.0,294,65.48
2033,huelva-51h-es,europe/madrid,37.25833,-6.95083,1.0,155,34.52
2034,hull-engg6-gb,europe/london,53.7446,-0.33525,0.0,614,88.6
2035,hull-engg6-gb,europe/london,53.7446,-0.33525,1.0,79,11.4
2036,hunedoara-21-ro,europe/bucharest,45.75,22.9,0.0,2,100.0
2037,huntsville-al089-us,america/chicago,34.73037,-86.5861,0.0,175,65.06
2038,huntsville-al089-us,america/chicago,34.73037,-86.5861,1.0,94,34.94
2039,hwasun-16-kr,asia/seoul,35.05944,126.985,0.0,3,27.27
2040,hwasun-16-kr,asia/seoul,35.05944,126.985,1.0,8,72.73
2041,hyderabad-02-in,asia/kolkata,17.37528,78.47444,0.0,784,61.39
2042,hyderabad-02-in,asia/kolkata,17.37528,78.47444,1.0,493,38.61
2043,hyderabad-05-pk,asia/karachi,25.39242,68.37366,0.0,89,53.29
2044,hyderabad-05-pk,asia/karachi,25.39242,68.37366,1.0,78,46.71
2045,hypaepa-35-tr,europe/istanbul,38.2278,27.96955,0.0,9,60.0
2046,hypaepa-35-tr,europe/istanbul,38.2278,27.96955,1.0,6,40.0
2047,iasi-23-ro,europe/bucharest,47.16667,27.6,0.0,37,86.05
2048,iasi-23-ro,europe/bucharest,47.16667,27.6,1.0,6,13.95
2049,ibadan-32-ng,africa/lagos,7.38778,3.89639,0.0,521,72.16
2050,ibadan-32-ng,africa/lagos,7.38778,3.89639,1.0,201,27.84
2051,ibague-28-co,america/bogota,4.43889,-75.23222,0.0,11,64.71
2052,ibague-28-co,america/bogota,4.43889,-75.23222,1.0,6,35.29
2053,ibarra-11-ec,america/guayaquil,0.35,-78.11667,0.0,101,51.79
2054,ibarra-11-ec,america/guayaquil,0.35,-78.11667,1.0,94,48.21
2055,ibiza-07pm-es,europe/madrid,38.90883,1.43296,0.0,135,50.94
2056,ibiza-07pm-es,europe/madrid,38.90883,1.43296,1.0,130,49.06
2057,ica-11-pe,america/lima,-14.06528,-75.73083,0.0,4,57.14
2058,ica-11-pe,america/lima,-14.06528,-75.73083,1.0,3,42.86
2059,ichinoseki-16-jp,asia/tokyo,38.91667,141.13333,0.0,91,65.0
2060,ichinoseki-16-jp,asia/tokyo,38.91667,141.13333,1.0,49,35.0
2061,idfu-16-eg,africa/cairo,24.98028,32.87472,0.0,20,58.82
2062,idfu-16-eg,africa/cairo,24.98028,32.87472,1.0,14,41.18
2063,idlib-12-sy,asia/damascus,35.93062,36.63393,0.0,11,84.62
2064,idlib-12-sy,asia/damascus,35.93062,36.63393,1.0,2,15.38
2065,igbo ora-00-ng,africa/lagos,7.43333,3.28333,0.0,2,100.0
2066,iguala de la independencia-12-mx,america/mexico_city,18.34928,-99.53936,0.0,3,60.0
2067,iguala de la independencia-12-mx,america/mexico_city,18.34928,-99.53936,1.0,2,40.0
2068,iguatu-06-br,america/fortaleza,-6.35944,-39.29861,0.0,11,84.62
2069,iguatu-06-br,america/fortaleza,-6.35944,-39.29861,1.0,2,15.38
2070,iida-26-jp,asia/tokyo,35.51965,137.82074,0.0,56,82.35
2071,iida-26-jp,asia/tokyo,35.51965,137.82074,1.0,12,17.65
2072,ijebu ode-16-ng,africa/lagos,6.81609,3.91588,0.0,484,76.58
2073,ijebu ode-16-ng,africa/lagos,6.81609,3.91588,1.0,148,23.42
2074,ijero ekiti-54-ng,africa/lagos,7.8139,5.0742,0.0,1,100.0
2075,ijui-23-br,america/sao_paulo,-28.38778,-53.91472,0.0,25,69.44
2076,ijui-23-br,america/sao_paulo,-28.38778,-53.91472,1.0,11,30.56
2077,ikot ekpene-21-ng,africa/lagos,5.17938,7.71082,0.0,146,72.28
2078,ikot ekpene-21-ng,africa/lagos,5.17938,7.71082,1.0,56,27.72
2079,ilebo-00-cd,africa/lubumbashi,-4.31667,20.58333,0.0,147,35.59
2080,ilebo-00-cd,africa/lubumbashi,-4.31667,20.58333,1.0,266,64.41
2081,ilesa-42-ng,africa/lagos,7.61667,4.73333,0.0,89,72.95
2082,ilesa-42-ng,africa/lagos,7.61667,4.73333,1.0,33,27.05
2083,iligan city-1234-ph,asia/manila,8.25,124.4,0.0,10,100.0
2084,iloilo-0630-ph,asia/manila,10.69694,122.56444,0.0,74,54.01
2085,iloilo-0630-ph,asia/manila,10.69694,122.56444,1.0,63,45.99
2086,ilorin-30-ng,africa/lagos,8.5,4.55,0.0,172,85.57
2087,ilorin-30-ng,africa/lagos,8.5,4.55,1.0,29,14.43
2088,imperatriz-13-br,america/fortaleza,-5.52639,-47.49167,0.0,33,86.84
2089,imperatriz-13-br,america/fortaleza,-5.52639,-47.49167,1.0,5,13.16
2090,imphal-17-in,asia/kolkata,24.80805,93.9442,0.0,73,73.74
2091,imphal-17-in,asia/kolkata,24.80805,93.9442,1.0,26,26.26
2092,incheon-12-kr,asia/seoul,37.45361,126.73167,0.0,99,55.0
2093,incheon-12-kr,asia/seoul,37.45361,126.73167,1.0,81,45.0
2094,indianapolis-in097-us,america/indiana/indianapolis,39.76838,-86.15804,0.0,1561,74.76
2095,indianapolis-in097-us,america/indiana/indianapolis,39.76838,-86.15804,1.0,527,25.24
2096,indio-ca065-us,america/los_angeles,33.72058,-116.21556,0.0,77,61.6
2097,indio-ca065-us,america/los_angeles,33.72058,-116.21556,1.0,48,38.4
2098,indore-35-in,asia/kolkata,22.71792,75.8333,0.0,177,68.34
2099,indore-35-in,asia/kolkata,22.71792,75.8333,1.0,82,31.66
2100,ingolstadt-02-de,europe/berlin,48.76508,11.42372,0.0,87,49.71
2101,ingolstadt-02-de,europe/berlin,48.76508,11.42372,1.0,88,50.29
2102,ingraj bazar-28-in,asia/kolkata,25.00447,88.14573,0.0,5,71.43
2103,ingraj bazar-28-in,asia/kolkata,25.00447,88.14573,1.0,2,28.57
2104,innsbruck-07-at,europe/vienna,47.26266,11.39454,0.0,26,86.67
2105,innsbruck-07-at,europe/vienna,47.26266,11.39454,1.0,4,13.33
2106,ipatinga-15-br,america/sao_paulo,-19.46833,-42.53667,0.0,154,87.01
2107,ipatinga-15-br,america/sao_paulo,-19.46833,-42.53667,1.0,23,12.99
2108,ipoh-07-my,asia/kuala_lumpur,4.5841,101.0829,0.0,110,56.12
2109,ipoh-07-my,asia/kuala_lumpur,4.5841,101.0829,1.0,86,43.88
2110,ipswich-engn5-gb,europe/london,52.05917,1.15545,0.0,317,83.2
2111,ipswich-engn5-gb,europe/london,52.05917,1.15545,1.0,64,16.8
2112,iquique-1511-cl,america/santiago,-20.22083,-70.14306,0.0,42,91.3
2113,iquique-1511-cl,america/santiago,-20.22083,-70.14306,1.0,4,8.7
2114,iquitos-16-pe,america/lima,-3.74806,-73.24722,0.0,3,100.0
2115,irakleion-esye4345-gr,europe/athens,35.32787,25.14341,0.0,124,51.88
2116,irakleion-esye4345-gr,europe/athens,35.32787,25.14341,1.0,115,48.12
2117,irapuato-11-mx,america/mexico_city,20.6784,-101.34654,0.0,90,85.71
2118,irapuato-11-mx,america/mexico_city,20.6784,-101.34654,1.0,15,14.29
2119,irbid-18-jo,asia/amman,32.55556,35.85,0.0,497,79.65
2120,irbid-18-jo,asia/amman,32.55556,35.85,1.0,127,20.35
2121,iriga city-0516-ph,asia/manila,13.4324,123.4115,0.0,3,60.0
2122,iriga city-0516-ph,asia/manila,13.4324,123.4115,1.0,2,40.0
2123,iringa-04-tz,africa/dar_es_salaam,-7.76667,35.7,0.0,2,66.67
2124,iringa-04-tz,africa/dar_es_salaam,-7.76667,35.7,1.0,1,33.33
2125,irkutsk-20-ru,asia/irkutsk,52.29778,104.29639,0.0,8,61.54
2126,irkutsk-20-ru,asia/irkutsk,52.29778,104.29639,1.0,5,38.46
2127,ironville-ky019-us,america/new_york,38.45647,-82.69238,0.0,119,78.81
2128,ironville-ky019-us,america/new_york,38.45647,-82.69238,1.0,32,21.19
2129,ise ekiti-54-ng,africa/lagos,7.4632,5.4281,0.0,29,74.36
2130,ise ekiti-54-ng,africa/lagos,7.4632,5.4281,1.0,10,25.64
2131,ise-23-jp,asia/tokyo,34.48333,136.7,0.0,10,66.67
2132,ise-23-jp,asia/tokyo,34.48333,136.7,1.0,5,33.33
2133,isiro-09-cd,africa/lubumbashi,2.77391,27.61603,0.0,12,57.14
2134,isiro-09-cd,africa/lubumbashi,2.77391,27.61603,1.0,9,42.86
2135,iskenderun-31-tr,europe/istanbul,36.58718,36.17347,0.0,188,74.9
2136,iskenderun-31-tr,europe/istanbul,36.58718,36.17347,1.0,63,25.1
2137,islamabad-08-pk,asia/karachi,33.72148,73.04329,0.0,1342,67.95
2138,islamabad-08-pk,asia/karachi,33.72148,73.04329,1.0,633,32.05
2139,ismailia-07-eg,africa/cairo,30.60427,32.27225,0.0,15,60.0
2140,ismailia-07-eg,africa/cairo,30.60427,32.27225,1.0,10,40.0
2141,isparta-33-tr,europe/istanbul,37.76444,30.55222,0.0,49,61.25
2142,isparta-33-tr,europe/istanbul,37.76444,30.55222,1.0,31,38.75
2143,istanbul-34-tr,europe/istanbul,41.01384,28.94966,0.0,18807,62.95
2144,istanbul-34-tr,europe/istanbul,41.01384,28.94966,1.0,11071,37.05
2145,itabira-15-br,america/sao_paulo,-19.61917,-43.22694,0.0,32,80.0
2146,itabira-15-br,america/sao_paulo,-19.61917,-43.22694,1.0,8,20.0
2147,itabuna-05-br,america/bahia,-14.78556,-39.28028,0.0,23,79.31
2148,itabuna-05-br,america/bahia,-14.78556,-39.28028,1.0,6,20.69
2149,itanhaem-27-br,america/sao_paulo,-24.18306,-46.78889,0.0,47,79.66
2150,itanhaem-27-br,america/sao_paulo,-24.18306,-46.78889,1.0,12,20.34
2151,itaperuna-21-br,america/sao_paulo,-21.205,-41.88778,0.0,40,95.24
2152,itaperuna-21-br,america/sao_paulo,-21.205,-41.88778,1.0,2,4.76
2153,itapetininga-27-br,america/sao_paulo,-23.59167,-48.05306,0.0,11,78.57
2154,itapetininga-27-br,america/sao_paulo,-23.59167,-48.05306,1.0,3,21.43
2155,itapeva-27-br,america/sao_paulo,-23.98222,-48.87556,0.0,10,76.92
2156,itapeva-27-br,america/sao_paulo,-23.98222,-48.87556,1.0,3,23.08
2157,itapipoca-06-br,america/fortaleza,-3.49444,-39.57861,0.0,21,70.0
2158,itapipoca-06-br,america/fortaleza,-3.49444,-39.57861,1.0,9,30.0
2159,itumbiara-29-br,america/sao_paulo,-18.41917,-49.21528,0.0,22,95.65
2160,itumbiara-29-br,america/sao_paulo,-18.41917,-49.21528,1.0,1,4.35
2161,ivano frankivs'k-06-ua,europe/kiev,48.9215,24.70972,0.0,1,14.29
2162,ivano frankivs'k-06-ua,europe/kiev,48.9215,24.70972,1.0,6,85.71
2163,ivanovo-21-ru,europe/moscow,56.99719,40.97139,0.0,1,100.0
2164,iwaki-08-jp,asia/tokyo,37.05,140.88333,0.0,38,74.51
2165,iwaki-08-jp,asia/tokyo,37.05,140.88333,1.0,13,25.49
2166,iwakuni-45-jp,asia/tokyo,34.15,132.18333,0.0,11,78.57
2167,iwakuni-45-jp,asia/tokyo,34.15,132.18333,1.0,3,21.43
2168,iwo-00-ng,africa/lagos,7.63333,4.18333,0.0,7,70.0
2169,iwo-00-ng,africa/lagos,7.63333,4.18333,1.0,3,30.0
2170,izhevsk-80-ru,europe/samara,56.84976,53.20448,0.0,1,50.0
2171,izhevsk-80-ru,europe/samara,56.84976,53.20448,1.0,1,50.0
2172,izmir-35-tr,europe/istanbul,38.41273,27.13838,0.0,594,65.56
2173,izmir-35-tr,europe/istanbul,38.41273,27.13838,1.0,312,34.44
2174,jabalpur-35-in,asia/kolkata,23.16697,79.95006,0.0,30,51.72
2175,jabalpur-35-in,asia/kolkata,23.16697,79.95006,1.0,28,48.28
2176,jackson-ms049-us,america/chicago,32.29876,-90.18481,0.0,160,69.26
2177,jackson-ms049-us,america/chicago,32.29876,-90.18481,1.0,71,30.74
2178,jacksonville-fl031-us,america/new_york,30.33218,-81.65565,0.0,380,79.83
2179,jacksonville-fl031-us,america/new_york,30.33218,-81.65565,1.0,96,20.17
2180,jacmel-13-au,prince,18.23417,-72.53472,0.0,1,100.0
2181,jaen-51j-es,europe/madrid,37.76667,-3.78333,0.0,62,72.94
2182,jaen-51j-es,europe/madrid,37.76667,-3.78333,1.0,23,27.06
2183,jaffna-31-lk,asia/colombo,9.66845,80.00742,0.0,1,100.0
2184,jagtial-02-in,asia/kolkata,18.8,78.93333,0.0,2,20.0
2185,jagtial-02-in,asia/kolkata,18.8,78.93333,1.0,8,80.0
2186,jahangirabad-36-in,asia/kolkata,28.40338,78.10562,0.0,1,100.0
2187,jaigaon-28-in,asia/kolkata,26.84766,89.37558,0.0,27,54.0
2188,jaigaon-28-in,asia/kolkata,26.84766,89.37558,1.0,23,46.0
2189,jaipur-24-in,asia/kolkata,26.91962,75.78781,0.0,530,50.19
2190,jaipur-24-in,asia/kolkata,26.91962,75.78781,1.0,526,49.81
2191,jakarta-04-id,asia/jakarta,-6.21462,106.84513,0.0,22053,49.52
2192,jakarta-04-id,asia/jakarta,-6.21462,106.84513,1.0,22481,50.48
2193,jalal abad-03-kg,asia/bishkek,40.93333,73.0,0.0,7,53.85
2194,jalal abad-03-kg,asia/bishkek,40.93333,73.0,1.0,6,46.15
2195,jalandhar-23-in,asia/kolkata,31.32556,75.57917,0.0,36,44.44
2196,jalandhar-23-in,asia/kolkata,31.32556,75.57917,1.0,45,55.56
2197,jalgaon-16-in,asia/kolkata,21.01667,75.56667,0.0,16,72.73
2198,jalgaon-16-in,asia/kolkata,21.01667,75.56667,1.0,6,27.27
2199,jalna-16-in,asia/kolkata,19.83333,75.88333,1.0,1,100.0
2200,jamaica-ny081-us,america/new_york,40.69149,-73.80569,0.0,1078,64.51
2201,jamaica-ny081-us,america/new_york,40.69149,-73.80569,1.0,593,35.49
2202,jambi-05-id,asia/jakarta,-1.6,103.61667,0.0,110,54.46
2203,jambi-05-id,asia/jakarta,-1.6,103.61667,1.0,92,45.54
2204,jammu-12-in,asia/kolkata,32.73569,74.86911,0.0,153,72.51
2205,jammu-12-in,asia/kolkata,32.73569,74.86911,1.0,58,27.49
2206,jamnagar-09-in,asia/kolkata,22.46667,70.06667,0.0,3,100.0
2207,jamshedpur-38-in,asia/kolkata,22.8,86.18333,0.0,17,45.95
2208,jamshedpur-38-in,asia/kolkata,22.8,86.18333,1.0,20,54.05
2209,jamui-34-in,asia/kolkata,24.92589,86.22574,0.0,1,25.0
2210,jamui-34-in,asia/kolkata,24.92589,86.22574,1.0,3,75.0
2211,janakpur-00-np,asia/kathmandu,26.71828,85.90646,0.0,12,52.17
2212,janakpur-00-np,asia/kathmandu,26.71828,85.90646,1.0,11,47.83
2213,janesville-wi105-us,america/chicago,42.68279,-89.01872,0.0,6,100.0
2214,jau-27-br,america/sao_paulo,-22.29639,-48.55778,0.0,20,100.0
2215,jaunpur-36-in,asia/kolkata,25.75506,82.68361,0.0,12,66.67
2216,jaunpur-36-in,asia/kolkata,25.75506,82.68361,1.0,6,33.33
2217,jayapura-36-id,asia/jayapura,-2.53333,140.7,0.0,100,48.08
2218,jayapura-36-id,asia/jayapura,-2.53333,140.7,1.0,108,51.92
2219,jaypur-21-in,asia/kolkata,18.85,82.58333,0.0,2,22.22
2220,jaypur-21-in,asia/kolkata,18.85,82.58333,1.0,7,77.78
2221,jeddah-14-sa,asia/riyadh,21.51694,39.21917,0.0,3548,54.04
2222,jeddah-14-sa,asia/riyadh,21.51694,39.21917,1.0,3017,45.96
2223,jeju-01-kr,asia/seoul,33.50972,126.52194,0.0,13,37.14
2224,jeju-01-kr,asia/seoul,33.50972,126.52194,1.0,22,62.86
2225,jember-08-id,asia/jakarta,-8.16604,113.70317,0.0,97,68.31
2226,jember-08-id,asia/jakarta,-8.16604,113.70317,1.0,45,31.69
2227,jeonju-03-kr,asia/seoul,35.82194,127.14889,0.0,4,80.0
2228,jeonju-03-kr,asia/seoul,35.82194,127.14889,1.0,1,20.0
2229,jequie-05-br,america/bahia,-13.8575,-40.08361,0.0,8,80.0
2230,jequie-05-br,america/bahia,-13.8575,-40.08361,1.0,2,20.0
2231,jerez de la frontera-51ca-es,europe/madrid,36.68645,-6.13606,0.0,185,79.4
2232,jerez de la frontera-51ca-es,europe/madrid,36.68645,-6.13606,1.0,48,20.6
2233,jersey city-nj017-us,america/new_york,40.72816,-74.07764,0.0,304,80.0
2234,jersey city-nj017-us,america/new_york,40.72816,-74.07764,1.0,76,20.0
2235,jerusalem-06-il,asia/jerusalem,31.76904,35.21633,0.0,241,69.86
2236,jerusalem-06-il,asia/jerusalem,31.76904,35.21633,1.0,104,30.14
2237,jessore-82-bd,asia/dhaka,23.16971,89.21371,0.0,15,75.0
2238,jessore-82-bd,asia/dhaka,23.16971,89.21371,1.0,5,25.0
2239,jhalawar-24-in,asia/kolkata,24.59676,76.16503,0.0,1,100.0
2240,jhang sadr-04-pk,asia/karachi,31.27154,72.32842,0.0,4,80.0
2241,jhang sadr-04-pk,asia/karachi,31.27154,72.32842,1.0,1,20.0
2242,jhansi-36-in,asia/kolkata,25.45446,78.58221,0.0,5,50.0
2243,jhansi-36-in,asia/kolkata,25.45446,78.58221,1.0,5,50.0
2244,jhelum-04-pk,asia/karachi,32.93313,73.72637,0.0,16,44.44
2245,jhelum-04-pk,asia/karachi,32.93313,73.72637,1.0,20,55.56
2246,jhunjhunun-24-in,asia/kolkata,28.12559,75.39797,0.0,1,25.0
2247,jhunjhunun-24-in,asia/kolkata,28.12559,75.39797,1.0,3,75.0
2248,jiangmen-30-cn,asia/shanghai,22.58333,113.08333,1.0,1,100.0
2249,jiaxing-02-cn,asia/shanghai,30.7522,120.75,0.0,2,40.0
2250,jiaxing-02-cn,asia/shanghai,30.7522,120.75,1.0,3,60.0
2251,jihlava-80-cz,europe/prague,49.3961,15.59124,0.0,30,63.83
2252,jihlava-80-cz,europe/prague,49.3961,15.59124,1.0,17,36.17
2253,jimeta-00-ng,africa/lagos,9.28333,12.46667,0.0,17,100.0
2254,jinan-25-cn,asia/shanghai,36.66833,116.99722,0.0,4,80.0
2255,jinan-25-cn,asia/shanghai,36.66833,116.99722,1.0,1,20.0
2256,jind-10-in,asia/kolkata,29.31617,76.31436,0.0,2,33.33
2257,jind-10-in,asia/kolkata,29.31617,76.31436,1.0,4,66.67
2258,jinja-e33-ug,africa/kampala,0.43902,33.20317,0.0,61,79.22
2259,jinja-e33-ug,africa/kampala,0.43902,33.20317,1.0,16,20.78
2260,jizan-17-sa,asia/riyadh,16.88917,42.55111,0.0,499,58.09
2261,jizan-17-sa,asia/riyadh,16.88917,42.55111,1.0,360,41.91
2262,joao pessoa-17-br,america/fortaleza,-7.115,-34.86306,0.0,414,78.86
2263,joao pessoa-17-br,america/fortaleza,-7.115,-34.86306,1.0,111,21.14
2264,jodhpur-24-in,asia/kolkata,26.26841,73.00594,0.0,75,58.14
2265,jodhpur-24-in,asia/kolkata,26.26841,73.00594,1.0,54,41.86
2266,joetsu-29-jp,asia/tokyo,37.14828,138.23642,0.0,10,83.33
2267,joetsu-29-jp,asia/tokyo,37.14828,138.23642,1.0,2,16.67
2268,johannesburg-06jhb-za,africa/johannesburg,-26.20227,28.04363,0.0,6007,66.27
2269,johannesburg-06jhb-za,africa/johannesburg,-26.20227,28.04363,1.0,3058,33.73
2270,johor bahru-01-my,asia/kuala_lumpur,1.4655,103.7578,0.0,646,66.39
2271,johor bahru-01-my,asia/kuala_lumpur,1.4655,103.7578,1.0,327,33.61
2272,joinville-26-br,america/sao_paulo,-26.30444,-48.84556,0.0,195,83.69
2273,joinville-26-br,america/sao_paulo,-26.30444,-48.84556,1.0,38,16.31
2274,joliet-il197-us,america/chicago,41.52503,-88.08173,0.0,45,86.54
2275,joliet-il197-us,america/chicago,41.52503,-88.08173,1.0,7,13.46
2276,jonkoping-08-se,europe/stockholm,57.78145,14.15618,0.0,179,58.88
2277,jonkoping-08-se,europe/stockholm,57.78145,14.15618,1.0,125,41.12
2278,jorhat-03-in,asia/kolkata,26.75751,94.20306,0.0,33,70.21
2279,jorhat-03-in,asia/kolkata,26.75751,94.20306,1.0,14,29.79
2280,jos-49-ng,africa/lagos,9.91667,8.9,0.0,142,80.68
